nombre,categoria,marca,codigo_barras,precio_venta,precio_costo,stock,stock_minimo
WRGBII slim 45 cm,Chihiros,Chihiros,,3500.0,2192.0,1.0,0.0
WRGBII slim 30 cm,Chihiros,Chihiros,,2600.0,2000.0,2.0,0.0
WRGBII Slim 120cm,Chihiros,Chihiros,33291201,9200.0,6500.0,3.0,0.0
WRGB pro 90cm,Chihiros,Chihiros,,9400.0,5472.0,0.0,0.0
WRGB pro 60 cm,Chihiros,Chihiros,,6800.0,4746.0,1.0,0.0
WRGB pro 45 cm,Chihiros,Chihiros,,5480.0,3834.0,-1.0,0.0
WRGB pro 30 cm,Chihiros,Chihiros,,4500.0,3168.0,1.0,0.0
WRGB pro 120cm,Chihiros,Chihiros,33191201,12000.0,8396.0,0.0,0.0
RGB Vivid mini pendant,Chihiros,Chihiros,,6250.0,4421.0,3.0,0.0
RGB Vivid mini,Chihiros,Chihiros,,6550.0,4650.0,3.0,0.0
RGB Vivid 2,Chihiros,Chihiros,,8250.0,6440.0,0.0,0.0
Lámpara Chihiros RGB CII,Chihiros,Chihiros,,2800.0,1972.0,0.0,0.0
Lampara Chihiros A 60CM,Chihiros,Chihiros,,2500.0,1580.0,1.0,0.0
Lampara Chihiros A 45CM,Chihiros,Chihiros,,2200.0,1388.0,0.0,0.0
Lampara Chihiros A 30CM,Chihiros,Chihiros,,1800.0,1158.0,0.0,0.0
Inflow M,Chihiros,Chihiros,33111216,590.0,370.0,2.0,0.0
Inflow L,Chihiros,Chihiros,33111622,640.0,396.0,0.0,0.0
Magnet cleaner R - Imán de acrílico,Chihiros,Chihiros,,380.0,188.0,21.0,0.0
Garden mat 60x45cm,Chihiros,Chihiros,,320.0,203.0,1.0,0.0
Garden mat 45x30cm,Chihiros,Chihiros,,200.0,110.0,1.0,0.0
Garden mat 30cm,Chihiros,Chihiros,,150.0,80.0,1.0,0.0
Doctor mate,Chihiros,Chihiros,,1700.0,1168.0,1.0,0.0
Bubble counter - Contador de burbujas,Chihiros,Chihiros,,180.0,112.0,3.0,0.0
CO2 Regulator,Chihiros,Chihiros,,2620.0,1860.0,2.0,0.0
CO2 indicator,Chihiros,Chihiros,,350.0,176.0,2.0,0.0
Straight Tweezers 25 cm,Chihiros,Chihiros,,250.0,150.0,3.0,0.0
Curved Tweezers 25 cm,Chihiros,Chihiros,,250.0,150.0,-1.0,0.0
Nova Brazo,Chihiros,Chihiros,,1500.0,845.0,-1.0,0.0
Chihiros NOVA 1,Chihiros,Chihiros,,8000.0,5850.0,-3.0,0.0
Air Hose - Manguera p/ CO2,Chihiros,Chihiros,,160.0,104.0,3.0,0.0
Brazo para WRGB y vivid,Chihiros,Chihiros,6974333540615,1800.0,1274.0,0.0,0.0
Base Stand for CII,Chihiros,Chihiros,,560.0,452.0,1.0,0.0
Alluminium hanging stand for chihiros LED light,Chihiros,Chihiros,,490.0,340.0,2.0,0.0
Acrylic stand for WRGBII,Chihiros,Chihiros,,665.0,462.0,6.0,0.0
Caribsea South Seas Shelf Rock,CaribSea,CaribSea,008479003713,175.0,100.0,0.0,0.0
Caribsea South Seas Base Rock,CaribSea,CaribSea,008479003706,185.0,100.0,53999.0,0.0
Caribsea Rubble zone,CaribSea,CaribSea,008479005328,500.0,300.0,0.0,0.0
Caribsea Moani Dry Life Rock,CaribSea,CaribSea,008479003935,200.0,130.0,24.0,0.0
Caribsea Mineral Mud refugium media,CaribSea,CaribSea,008479005267,1000.0,699.0,2.0,0.0
Caribsea Life Rock Shelf Purple,CaribSea,CaribSea,,350.0,250.0,0.0,0.0
Caribsea Life Rock Purple,CaribSea,CaribSea,,350.0,220.0,35.0,0.0
Caribsea Belize Life Rock Branch Purple,CaribSea,CaribSea,,450.0,300.0,-1.0,0.0
Caribsea Fragzone 2.25 lb,CaribSea,CaribSea,008479003799,540.0,269.0,0.0,0.0
Caribsea Florida Crushed coral 18.1kg,CaribSea,CaribSea,0008479001504,999.0,599.0,-4.0,0.0
ARM Extra Coarse Reactor media 1Gal,CaribSea,CaribSea,008479005311,760.0,479.0,0.0,0.0
Caribsea Special grade reef sand 9kg,CaribSea,CaribSea,0008479017901,760.0,480.0,-7.0,0.0
Caribsea Special grade reef sand 4.5kg,CaribSea,CaribSea,008479017901,500.0,300.0,-2.0,0.0
Caribsea Hawaiian Black 9kg,CaribSea,CaribSea,0008479007971,760.0,480.0,-6.0,0.0
Caribsea Fiji pink 9kg,CaribSea,CaribSea,008479007926,760.0,480.0,-18.0,0.0
Caribsea Fiji pink 4.5kg,CaribSea,CaribSea,0008479017925,500.0,300.0,6.0,0.0
Caribsea Bahamas Oolite 9kg,CaribSea,CaribSea,0008479007933,760.0,480.0,1.0,0.0
BRS Super Glue 1oz - Gel Extra Thick,Bulk Reef Suply,Bulk Reef Suply,0850000695023,250.0,149.0,-3.0,0.0
Skimmer Z5,Bubble magus,Bubble magus,,3100.0,2411.0,0.0,0.0
Skimmer BMQQ,Bubble magus,Bubble magus,,1700.0,1228.0,2.0,0.0
Reactor de medios WP80,Bubble magus,Bubble magus,,2000.0,1432.0,1.0,0.0
Skimmer QQ3,Bubble magus,Bubble magus,,3100.0,2250.0,1.0,0.0
Skimmer QQ2,Bubble magus,Bubble magus,,1650.0,1178.0,0.0,0.0
Skimmer QQ1,Bubble magus,Bubble magus,,1900.0,1312.0,-1.0,0.0
Magnet scraper mini,Bubble magus,Bubble magus,,750.0,500.0,1.0,0.0
Skimmer Curve A9,Bubble magus,Bubble magus,,9500.0,6539.0,0.0,0.0
Skimmer Curve A8,Bubble magus,Bubble magus,,6500.0,4808.0,-1.0,0.0
Skimmer Curve A5,Bubble magus,Bubble magus,,4400.0,3173.0,1.0,0.0
Skimmer Curve 9,Bubble magus,Bubble magus,,9550.0,6251.0,0.0,0.0
Skimmer Curve 7,Bubble magus,Bubble magus,,6450.0,4221.0,1.0,0.0
Bomba Para Skimmer Bubble Magus A5,Bubble magus,Bubble magus,,1100.0,758.0,-1.0,0.0
BM Calcetín 100 - 200 micras de 7in,Bubble magus,Bubble magus,,250.0,113.0,10.0,0.0
BM Calcetin 100 - 150 - 200 micras de  4in,Bubble magus,Bubble magus,,150.0,90.0,136.0,0.0
Reef blizzard 50gr,Brightwell aquatics,Brightwell aquatics,810086019694,500.0,450.0,0.0,0.0
MicroBacter 7 500ml,Brightwell aquatics,Brightwell aquatics,0810086012206,580.0,321.0,-1.0,0.0
MicroBacter 7 250ml,Brightwell aquatics,Brightwell aquatics,0810086012190,320.0,176.0,0.0,0.0
MicroBacter 7 125ml,Brightwell aquatics,Brightwell aquatics,0810086014996,250.0,175.0,-1.0,0.0
Microbacter 7 2000ml,Brightwell aquatics,Brightwell aquatics,0810086012213,1600.0,1181.0,-1.0,0.0
Microbacter 7 1000ml,Brightwell aquatics,Brightwell aquatics,0810086017775,999.0,809.0,1.0,0.0
AngeLixir 125ml,Brightwell aquatics,Brightwell aquatics,0810086013999,700.0,600.0,1.0,0.0
Termometro digital BT 06,Boyu,Boyu,6924781210653,150.0,100.0,3.0,0.0
Termometro BT01,Boyu,Boyu,6924781200791,20.0,12.0,17.0,0.0
Maternidad FH102,Boyu,Boyu,,100.0,65.0,-1.0,0.0
Maternidad FH101,Boyu,Boyu,,130.0,85.0,1.0,0.0
Manguera de silicon 6m,Boyu,Boyu,6924781206335,70.0,45.0,0.0,0.0
Filtro de esponja 104,Boyu,Boyu,6924781208421,150.0,100.0,0.0,0.0
Filtro de esponja 102,Boyu,Boyu,6924781208407,110.0,70.0,-3.0,0.0
Esponja TL550,Boyu,Boyu,6924781245839,180.0,115.0,-7.0,0.0
Esponja MT50,Boyu,Boyu,6924781245815,210.0,140.0,-6.0,0.0
Cascada WF2055,Boyu,Boyu,6941855202642,600.0,400.0,-1.0,0.0
Cascada WF2045,Boyu,Boyu,6941855202635,500.0,340.0,0.0,0.0
Cascada WF2035,Boyu,Boyu,6941855202628,375.0,250.0,1.0,0.0
Cascada WF2025,Boyu,Boyu,6924781209961,280.0,185.0,1.0,0.0
Cascada WF2015,Boyu,Boyu,6924781210080,200.0,130.0,0.0,0.0
Boyu UV 55W plástico,Boyu,Boyu,,5250.0,3500.0,0.0,0.0
Boyu UV 55W inoxidable,Boyu,Boyu,,5625.0,3750.0,0.0,0.0
Boyu UV 36W plástico,Boyu,Boyu,6941855203182,4800.0,3200.0,0.0,0.0
Boyu UV 36W inoxidable,Boyu,Boyu,6941855203182,5050.0,3350.0,1.0,0.0
Boyu Termostato 50w - HT250,Boyu,Boyu,,320.0,213.0,0.0,0.0
Boyu Termostato 300w - HT2300,Boyu,Boyu,6924781208629,380.0,250.0,-1.0,0.0
Boyu Termostato 25w - HT225,Boyu,Boyu,,300.0,200.0,-1.0,0.0
Boyu Termostato 200w - HT2200,Boyu,Boyu,6924781208612,360.0,235.0,0.0,0.0
Boyu Termostato 150w - HT2150,Boyu,Boyu,6924781208605,350.0,230.0,0.0,0.0
Boyu Termostato 100w - HT2100,Boyu,Boyu,6924781208599,340.0,225.0,-1.0,0.0
Boyu Foco UV,Boyu,Boyu,,950.0,625.0,0.0,0.0
Filtro canister EFU25,Boyu,Boyu,6924781212541,4200.0,2800.0,1.0,0.0
Aquarium scraper AS 103,Boyu,Boyu,6924781202597,80.0,40.0,0.0,0.0
Aquarium tong 70cm - AT 007,Boyu,Boyu,6924781206977,80.0,40.0,0.0,0.0
Aquarium tong 50cm - AT 006,Boyu,Boyu,6924781202221,80.0,40.0,4.0,0.0
Chemipure Elite mini 3.1oz,Boyd Enterprises,Boyd Enterprises,0719958167467,280.0,124.0,8.0,0.0
Chemipure Elite 6.5oz,Boyd Enterprises,Boyd Enterprises,0719958167429,350.0,199.0,2.0,0.0
Chemipure Elite 11.74oz,Boyd Enterprises,Boyd Enterprises,0719958167436,550.0,329.0,-3.0,0.0
Chemipure Blue 11oz,Boyd Enterprises,Boyd Enterprises,0719958167528,650.0,419.0,2.0,0.0
Chemipure 5oz,Boyd Enterprises,Boyd Enterprises,71995816706,330.0,220.0,3.0,0.0
Chemipure 40oz,Boyd Enterprises,Boyd Enterprises,719958167443,1900.0,1299.0,2.0,0.0
Chemiclean 6g,Boyd Enterprises,Boyd Enterprises,719958767148,850.0,549.0,-1.0,0.0
Chemiclean 2g,Boyd Enterprises,Boyd Enterprises,719958167146,500.0,299.0,1.0,0.0
Regen FX 250ml,Blue Life,Blue Life,0858542003573,310.0,199.0,3.0,0.0
Phos Fx 500ml,Blue Life,Blue Life,0858542003566,1500.0,1200.0,1.0,0.0
Phos Fx 250ml,Blue Life,Blue Life,858542003559,1200.0,900.0,1.0,0.0
Nitrate FX 500ml,Blue Life,Blue Life,,1100.0,789.0,1.0,0.0
Nitrate FX 250ml,Blue Life,Blue Life,858542003580,640.0,459.0,1.0,0.0
Clear FX reef 225ml,Blue Life,Blue Life,0858542003672,450.0,390.0,1.0,0.0
Clear FX pro 450ml,Blue Life,Blue Life,858542003634,550.0,399.0,0.0,0.0
Clear FX pro 225ml,Blue Life,Blue Life,858542003627,350.0,250.0,0.0,0.0
Eductor rotative 1'',Blau,Blau,8436036499020,465.0,310.0,-1.0,0.0
Insect Killer 10ml,BioAdvanced,BioAdvanced,,150.0,50.0,-1.0,0.0
Complete Insect Killer 1183ml,BioAdvanced,BioAdvanced,687073002706,1250.0,950.0,-2.0,0.0
Benepets 80g,Benereefs,Benereefs,0867456000110,750.0,443.0,-5.0,0.0
Benepets 40g,Benereefs,Benereefs,867456000103,430.0,261.0,-16.0,0.0
Benepets 160g,Benereefs,Benereefs,0867456000127,1480.0,801.0,4.0,0.0
"Válvulas Check 3/4""",General,,,430.0,285.0,-24.0,0.0
Válvulas Check 1'',General,,,430.0,285.0,-12.0,0.0
Ultra Bioguard 250 ml,AZOO,AZOO,4714954480134,250.0,165.0,2.0,0.0
Ultra Bioguard 120 ml,AZOO,AZOO,4714954480127,160.0,105.0,-1.0,0.0
Triple black water 120ml,AZOO,AZOO,4714954480011,110.0,70.0,6.0,0.0
Shrimp meal 10g,AZOO,AZOO,4714954802226,165.0,110.0,0.0,0.0
Shrimp breed 10g,AZOO,AZOO,4714954802264,220.0,135.0,1.0,0.0
Rocaa Seiryu,AZOO,AZOO,,120.0,80.0,0.0,0.0
Roca zebra,AZOO,AZOO,,120.0,80.0,0.0,0.0
Roca Seiryunegra 80L,AZOO,AZOO,,680.0,450.0,0.0,0.0
Roca Seiryu negra 60L,AZOO,AZOO,,560.0,373.0,0.0,0.0
Roca Seiryu negra 120l,AZOO,AZOO,,1800.0,1200.0,0.0,0.0
Roca Seiryu negra 100L,AZOO,AZOO,,1100.0,725.0,0.0,0.0
Roca Seiryu 120l,AZOO,AZOO,,1650.0,1100.0,0.0,0.0
Roca Seiryu 100l,AZOO,AZOO,,1000.0,650.0,0.0,0.0
Roca Seiryu  80L,AZOO,AZOO,,600.0,400.0,-3.0,0.0
Roca Seiryu  60L,AZOO,AZOO,,500.0,325.0,-1.0,0.0
Roca Rhino skin,AZOO,AZOO,,120.0,80.0,0.0,0.0
Roca Pagoda,AZOO,AZOO,,120.0,80.0,0.0,0.0
Roca Elephant,AZOO,AZOO,,120.0,80.0,0.0,0.0
Roca Dragon 80L,AZOO,AZOO,,820.0,550.0,0.0,0.0
Roca Dragon 60L,AZOO,AZOO,,650.0,430.0,-2.0,0.0
Roca Dragon 120L,AZOO,AZOO,,2250.0,1500.0,0.0,0.0
Roca Dragon 100L,AZOO,AZOO,,1350.0,925.0,0.0,0.0
Roca Dragon,AZOO,AZOO,,120.0,80.0,0.0,0.0
Red Advand 500ml,AZOO,AZOO,4714954118068,330.0,220.0,0.0,0.0
Red Advand 250ml,AZOO,AZOO,4714954118051,200.0,130.0,2.0,0.0
Plant premium 500ml,AZOO,AZOO,4714954118037,330.0,220.0,-10.0,0.0
Plant Premium 250ml,AZOO,AZOO,4714954118020,195.0,135.0,-12.0,0.0
Plant premium 125ml,AZOO,AZOO,4714954118013,120.0,75.0,-16.0,0.0
Micropellet perfume,AZOO,AZOO,4714954801182,55.0,35.0,0.0,0.0
Micropellet labial,AZOO,AZOO,4714954800833,35.0,23.0,4.0,0.0
IM Roca branch granel,AZOO,AZOO,,300.0,200.0,0.0,0.0
Green water remover 250ml,AZOO,AZOO,4714954170516,190.0,125.0,0.0,0.0
Filter wool,AZOO,AZOO,4714954160876,350.0,235.0,0.0,0.0
Esponja negra - Bio-Garden Sponge,AZOO,AZOO,4714954160326,130.0,85.0,-1.0,0.0
Esponja blanca,AZOO,AZOO,4714954160340,110.0,75.0,-10.0,0.0
Costalito G,Azul,Azul,7505500764832,25.0,20.0,-11.0,0.0
Cloudy Treatment 250ml,AZOO,AZOO,4714954178086,190.0,125.0,3.0,0.0
Cloudy Treatment 120ml,AZOO,AZOO,,110.0,73.0,0.0,0.0
Carbon plus 250ml,AZOO,AZOO,4714954178352,220.0,145.0,4.0,0.0
Carbon plus 120ml,AZOO,AZOO,4714954178390,120.0,80.0,-1.0,0.0
Carbon mineral 1kg,AZOO,AZOO,7505500761114,50.0,30.0,0.0,0.0
Biosponge 3 en 1,AZOO,AZOO,4714954160227,135.0,90.0,2.0,0.0
Azoo Tests GH,AZOO,AZOO,4714954240035,200.0,135.0,2.0,0.0
Azoo Test PO4,AZOO,AZOO,4714954240097,280.0,185.0,0.0,0.0
Azoo Test pH1,AZOO,AZOO,4714954240011,210.0,140.0,3.0,0.0
Azoo Test pH 2,AZOO,AZOO,4714954240141,180.0,123.0,0.0,0.0
Azoo Test NO3,AZOO,AZOO,4714954240110,300.0,200.0,0.0,0.0
Azoo Test NO2,AZOO,AZOO,4714954240103,240.0,160.0,3.0,0.0
Azoo Test NH4 - NH3,AZOO,AZOO,4714954240127,360.0,240.0,0.0,0.0
Azoo Test KH,AZOO,AZOO,4714954240028,165.0,110.0,0.0,0.0
Azoo Blood worm 220ml,AZOO,AZOO,4714954800420,200.0,110.0,0.0,0.0
Azoo Blood worm 130ml,AZOO,AZOO,4714954800413,110.0,73.0,2.0,0.0
Azoo Antiendoparasites 120 ml,AZOO,AZOO,4714954170103,135.0,85.0,-1.0,0.0
Algae treatment 250ml,AZOO,AZOO,4714954170059,190.0,125.0,1.0,0.0
Algae treatment 120ml,AZOO,AZOO,4714954170301,90.0,75.0,0.0,0.0
ATI Purple plus 80W,ATI,ATI,,785.0,510.0,4.0,0.0
ATI purple plus 54W,ATI,ATI,4260216210150,700.0,477.0,7.0,0.0
ATI Purple plus 39W,ATI,ATI,4260216210143,630.0,443.0,3.0,0.0
ATI Purple plus 24W,ATI,ATI,4260216210136,590.0,413.0,1.0,0.0
ATI Essentials Pro 500ml,ATI,ATI,0638346587444,690.0,456.0,-1.0,0.0
ATI Essentials Pro 2x2l,ATI,ATI,,1350.0,892.0,0.0,0.0
ATI Coral plus 80W,ATI,ATI,,785.0,510.0,4.0,0.0
ATI Coral plus 54W,ATI,ATI,4260216210198,700.0,477.0,1.0,0.0
ATI Coral plus 39W,ATI,ATI,,630.0,443.0,0.0,0.0
ATI Coral plus 24W,ATI,ATI,4260216210174,590.0,413.0,4.0,0.0
ATI Blue plus 80W,ATI,ATI,,785.0,510.0,0.0,0.0
ATI Blue Plus 54W,ATI,ATI,4260216210075,700.0,477.0,-3.0,0.0
ATI Blue plus 39W,ATI,ATI,4260216210068,630.0,443.0,2.0,0.0
ATI Blue plus 24W,ATI,ATI,4260216210051,590.0,413.0,3.0,0.0
ATI Aqua blue special 80W,ATI,ATI,4260216210044,785.0,510.0,1.0,0.0
ATI Aqua blue special 54W,ATI,ATI,,700.0,477.0,3.0,0.0
ATI Aqua blue special 39w,ATI,ATI,4260216210020,630.0,443.0,1.0,0.0
ATI Aqua blue special 24w,ATI,ATI,4260216210013,590.0,413.0,2.0,0.0
ATI Actinic 80W,ATI,ATI,,785.0,510.0,0.0,0.0
ATI Actinic 54W,ATI,ATI,,700.0,477.0,8.0,0.0
ATI Actinic 39W,ATI,ATI,4260216210105,630.0,443.0,0.0,0.0
ATI Actinic 24W,ATI,ATI,4260216210099,590.0,413.0,0.0,0.0
Shadow wave 1'',Aquatic gadget,Aquatic gadget,,300.0,185.0,0.0,0.0
Eductor con adaptador,Aquatic gadget,Aquatic gadget,638346945916,450.0,285.0,-62.0,0.0
Rama manzanita mini,Aquascape,Aquascape,,80.0,40.0,0.0,0.0
Rama manzanita mediana,Aquascape,Aquascape,,160.0,80.0,0.0,0.0
Rama manzanita grande,Aquascape,Aquascape,,300.0,200.0,0.0,0.0
Rama manzanita extra grande,Aquascape,Aquascape,,350.0,250.0,0.0,0.0
Rama manzanita chica,Aquascape,Aquascape,,120.0,60.0,0.0,0.0
Neo solution K 300ml,Aquario,Aquario,8809702870193,300.0,134.0,1.0,0.0
Neo Solution Fe 300ml,Aquario,Aquario,8809702870186,300.0,128.0,3.0,0.0
Neo Skimmer M,Aquario,Aquario,8809702870995,325.0,189.0,1.0,0.0
Neo Skimmer L,Aquario,Aquario,8809702871008,325.0,189.0,2.0,0.0
Neo plants TAB,Aquario,Aquario,8809702870209,280.0,134.0,0.0,0.0
Neo plants ST.LONG 70g,Aquario,Aquario,8809702870230,280.0,134.0,2.0,0.0
Neo media soft 5l,Aquario,Aquario,8809702870360,1200.0,580.0,-6.0,0.0
Neo media soft 1l,Aquario,Aquario,8809702870353,300.0,171.0,-13.0,0.0
Neo media pure 5l,Aquario,Aquario,8809702870469,960.0,586.0,48.0,0.0
Neo media pure 1l,Aquario,Aquario,8809702870292,220.0,148.0,0.0,0.0
Inlet M 12mm,Aquapro,Aquapro,,150.0,80.0,10.0,0.0
Neo Inlet L,Aquario,Aquario,8809702871053,170.0,95.0,3.0,0.0
Neo Holder,Aquario,Aquario,8809702870933,200.0,118.0,4.0,0.0
Neo flow premium M,Aquario,Aquario,8809702870971,1260.0,732.0,2.0,0.0
Neo flow premium L,Aquario,Aquario,8809702870988,1260.0,732.0,2.0,0.0
Neo flow M,Aquario,Aquario,8809702870957,1000.0,566.0,1.0,0.0
Neo flow L,Aquario,Aquario,8809702870964,1000.0,566.0,-1.0,0.0
MF Neo media pure 250ml,Aquario,Aquario,,100.0,50.0,0.0,0.0
Medium CO2 diffuser,Aquapro,Aquapro,6975017510122,280.0,120.0,-1.0,0.0
Large CO2 diffuser,Aquapro,Aquapro,6975017510139,320.0,150.0,0.0,0.0
AM Reactor de calcio Nano,Aquamax,Aquamax,,4500.0,4000.0,2.0,0.0
AM Reactor de calcio T2,Aquamax,Aquamax,,7850.0,7000.0,0.0,0.0
Vibrance 350ml,Aqua Vitro,Aqua Vitro,000116753104,260.0,175.0,0.0,0.0
Straight shears,Aqua Vitro,Aqua Vitro,000116768009,500.0,325.0,1.0,0.0
Straight Forceps,Aqua Vitro,Aqua Vitro,000116768900,350.0,225.0,0.0,0.0
Straight fine tips forceps,Aqua Vitro,Aqua Vitro,000116768603,380.0,250.0,1.0,0.0
Remedetion 350ml,Aqua Vitro,Aqua Vitro,000116771108,450.0,300.0,0.0,0.0
Mineralize 350ml,Aqua Vitro,Aqua Vitro,0000116756105,280.0,185.0,1.0,0.0
Fuel 350ml,Aqua Vitro,Aqua Vitro,0000116754101,325.0,217.0,-12.0,0.0
Eight four 350ml,Aqua Vitro,Aqua Vitro,0000116750103,260.0,175.0,1.0,0.0
Double curved shears,Aqua Vitro,Aqua Vitro,000116768207,500.0,340.0,1.0,0.0
Curved shears,Aqua Vitro,Aqua Vitro,000116768108,490.0,325.0,1.0,0.0
Curved forceps,Aqua Vitro,Aqua Vitro,000116769006,380.0,250.0,1.0,0.0
Curved fine tip forceps,Aqua Vitro,Aqua Vitro,000116768702,380.0,250.0,1.0,0.0
Calcification 350ml,Aqua Vitro,Aqua Vitro,0000116755108,260.0,175.0,1.0,0.0
Bond 100ml,Aqua Vitro,Aqua Vitro,000116077415,200.0,135.0,0.0,0.0
Biogen 750ml,Aqua Vitro,Aqua Vitro,0000116075947,1500.0,1000.0,0.0,0.0
Biogen 450ml,Aqua Vitro,Aqua Vitro,0000116075930,975.0,650.0,-1.0,0.0
Biogen 225ml,Aqua Vitro,Aqua Vitro,0000116075916,600.0,400.0,1.0,0.0
Balance 350ml,Aqua Vitro,Aqua Vitro,0000116751100,265.0,175.0,2.0,0.0
Alpha 350ml,Aqua Vitro,Aqua Vitro,0000116752107,300.0,200.0,-1.0,0.0
45° forceps,Aqua Vitro,Aqua Vitro,000116076944,380.0,250.0,0.0,0.0
Prime hanging kit,Aqua Illumination,Aqua Illumination,019962011344,700.0,500.0,0.0,0.0
Prime 16 HD,Aqua Illumination,Aqua Illumination,653341190925,4950.0,4400.0,-4.0,0.0
Nero 5,Aqua Illumination,Aqua Illumination,653341188229,4800.0,3970.0,1.0,0.0
Hydra 64 HD,Aqua Illumination,Aqua Illumination,653341191724,13500.0,12500.0,0.0,0.0
Brazo prime 45.7cm,Aqua Illumination,Aqua Illumination,019962474538,1050.0,750.0,2.0,0.0
Brazo prime 30.5cm,Aqua Illumination,Aqua Illumination,019962474736,950.0,650.0,-1.0,0.0
Phosphate Minus 1000ml,Aqua Forest,Aqua Forest,5902026735001,920.0,554.0,-4.0,0.0
NP pro 50 ml,Aqua Forest,Aqua Forest,5902026731331,700.0,426.0,5.0,0.0
NP pro 10 ml,Aqua Forest,Aqua Forest,5902026731317,290.0,174.0,-1.0,0.0
Nitraphos minus 2l,Aqua Forest,Aqua Forest,5902026738668,1300.0,775.0,0.0,0.0
Nitraphos minus 250ml,Aqua Forest,Aqua Forest,5902026738651,340.0,202.0,5.0,0.0
Micro E 50ml,Aqua Forest,Aqua Forest,5902026732031,630.0,376.0,14.0,0.0
Micro E 10ml,Aqua Forest,Aqua Forest,5902026732017,270.0,166.0,-5.0,0.0
Mg plus 200ml,Aqua Forest,Aqua Forest,5902026730945,245.0,147.0,-1.0,0.0
Magnesium 750g,Aqua Forest,Aqua Forest,5902026730334,300.0,165.0,-15.0,0.0
Magnesium 4kg,Aqua Forest,Aqua Forest,5902026730341,1050.0,631.0,1.0,0.0
AF Life Source 250ml,Aqua Forest,Aqua Forest,5902026733328,680.0,411.0,1.0,0.0
AF Life source 1000g,Aqua Forest,Aqua Forest,5902026735223,1375.0,830.0,6.0,0.0
Life Bio Fil 1200ml,Aqua Forest,Aqua Forest,5902026735155,525.0,324.0,-4.0,0.0
KH plus 250ml,Aqua Forest,Aqua Forest,5902026730921,245.0,148.0,3.0,0.0
KH buffer 5kg,Aqua Forest,Aqua Forest,5902026730402,1090.0,660.0,0.0,0.0
Zeo mix 5000ml,Aqua Forest,Aqua Forest,5902026735100,1510.0,906.0,0.0,0.0
Zeo mix 1000ml,Aqua Forest,Aqua Forest,5902026735087,390.0,236.0,-1.0,0.0
Test kit Phosphate,Aqua Forest,Aqua Forest,5902026738828,580.0,346.0,3.0,0.0
Test kit Magnesium,Aqua Forest,Aqua Forest,5902026738071,480.0,286.0,3.0,0.0
Test kit Alkalinity,Aqua Forest,Aqua Forest,5902026738095,360.0,214.0,-1.0,0.0
Test kit Calcium,Aqua Forest,Aqua Forest,5902026738057,480.0,286.0,9.0,0.0
Strontium ST Lab 1l,Aqua Forest,Aqua Forest,5902026739108,660.0,396.0,9.0,0.0
Strontium 50ml,Aqua Forest,Aqua Forest,5902026732192,625.0,367.0,-4.0,0.0
Stone fix 6 kg,Aqua Forest,Aqua Forest,5902026734042,1320.0,790.0,-3.0,0.0
Stone fix 1.5 kg,Aqua Forest,Aqua Forest,5902026734028,450.0,271.0,7.0,0.0
Sea salt 7.5kg,Aqua Forest,Aqua Forest,5902026730211,625.0,411.0,8.0,0.0
Sea salt 22kg,Aqua Forest,Aqua Forest,,1730.0,1126.0,1.0,0.0
DI Resin 1000ml,Aqua Forest,Aqua Forest,5902026735117,670.0,400.0,5.0,0.0
Pro Bio S 50ml,Aqua Forest,Aqua Forest,5902026731195,700.0,425.0,-2.0,0.0
Pro Bio S 10ml,Aqua Forest,Aqua Forest,5902026731171,290.0,174.0,-6.0,0.0
Pro Bio F 25g,Aqua Forest,Aqua Forest,5902026731294,325.0,195.0,5.0,0.0
Phosphate Minus 5l,Aqua Forest,Aqua Forest,5902026735049,4100.0,2456.0,1.0,0.0
Phosphate Minus 250 ml,Aqua Forest,Aqua Forest,5902026732062,480.0,289.0,-9.0,0.0
KH buffer 1200g,Aqua Forest,Aqua Forest,5902026730396,350.0,208.0,-9.0,0.0
Kalium Lab 1000l,Aqua Forest,Aqua Forest,5902026739085,550.0,331.0,2.0,0.0
Kalium 50ml,Aqua Forest,Aqua Forest,5902026732116,625.0,376.0,-1.0,0.0
Iron 50ml,Aqua Forest,Aqua Forest,5902026732239,625.0,367.0,8.0,0.0
Iodum 50ml,Aqua Forest,Aqua Forest,5902026732154,630.0,376.0,-2.0,0.0
Iodum 10ml,Aqua Forest,Aqua Forest,5902026732130,270.0,166.0,0.0,0.0
Hybrid pro salt 22kg,Aqua Forest,Aqua Forest,5902026733502,2400.0,1560.0,3.0,0.0
Garlic Essence 50ml,Aqua Forest,Aqua Forest,5902026731577,700.0,425.0,11.0,0.0
Fluorum Lab 1l,Aqua Forest,Aqua Forest,5902026739115,550.0,330.0,1.0,0.0
Fluorine 50ml,Aqua Forest,Aqua Forest,5902026732079,630.0,367.0,15.0,0.0
Easy Gloss 200ml,Aqua Forest,Aqua Forest,5902026733816,290.0,176.0,4.0,0.0
Components strong 4x75ml,Aqua Forest,Aqua Forest,5902026732420,790.0,474.0,11.0,0.0
Components Strong 4x250ml,Aqua Forest,Aqua Forest,5902026733298,1870.0,1123.0,-1.0,0.0
Components Pro 1500ml,Aqua Forest,Aqua Forest,5902026739566,2940.0,1770.0,-7.0,0.0
"Components 1,2,3 1500ml",Aqua Forest,Aqua Forest,5902026732475,1840.0,1111.0,2.0,2.0
